path,rel_path,label,label_name,pair,generator_id,benchmark,missing,content_path,target
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08731___6owe8huyFS0.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08731___6owe8huyFS0.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08731__6owe8huyFS0.0_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03835___0UsIv4bnX5M.6_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03835___0UsIv4bnX5M.6_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03835__0UsIv4bnX5M.6_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Hpg214Kk_U-Scene-012.mp4,Pair1\vript\vript\-Hpg214Kk_U-Scene-012.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-Hpg214Kk_U-Scene-012.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-8vE8JrxABo-Scene-035.mp4,Pair1\vript\vript\-8vE8JrxABo-Scene-035.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-8vE8JrxABo-Scene-035.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06502___8_PcURNK_ss.19_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\06502___8_PcURNK_ss.19_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06502__8_PcURNK_ss.19_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03114___1Oupzn1YvAE.14_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03114___1Oupzn1YvAE.14_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03114__1Oupzn1YvAE.14_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-P2rqYVqLhM-Scene-037.mp4,Pair1\vript\vript\-P2rqYVqLhM-Scene-037.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-P2rqYVqLhM-Scene-037.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10898___EVfpBLsXM9g.4_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\10898___EVfpBLsXM9g.4_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_10898__EVfpBLsXM9g.4_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-NRpuiOcclo-Scene-035.mp4,Pair1\vript\vript\-NRpuiOcclo-Scene-035.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-NRpuiOcclo-Scene-035.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\04974___AZD64PPFkn0.25_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\04974___AZD64PPFkn0.25_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_04974__AZD64PPFkn0.25_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\04pOrJ3GnOM-Scene-022.mp4,Pair1\vript\vript\04pOrJ3GnOM-Scene-022.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_04pOrJ3GnOM-Scene-022.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03457___4NGA1cLWqzQ.10_4.mp4,Pair2\hd_vg_130m\hd_vg_130m\03457___4NGA1cLWqzQ.10_4.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03457__4NGA1cLWqzQ.10_4.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07076___6HJCB2sU69w.17_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\07076___6HJCB2sU69w.17_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07076__6HJCB2sU69w.17_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08531___Bf-DNUSv2NM.5_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\08531___Bf-DNUSv2NM.5_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08531__Bf-DNUSv2NM.5_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Tznlx878UU-Scene-288.mp4,Pair1\vript\vript\-Tznlx878UU-Scene-288.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-Tznlx878UU-Scene-288.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00065___2PCwnCC5Sw0.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\00065___2PCwnCC5Sw0.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00065__2PCwnCC5Sw0.1_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-gwzJWXvJuo-Scene-010.mp4,Pair1\vript\vript\-gwzJWXvJuo-Scene-010.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-gwzJWXvJuo-Scene-010.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-9LBAHo_5Zc-Scene-020.mp4,Pair1\vript\vript\-9LBAHo_5Zc-Scene-020.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-9LBAHo_5Zc-Scene-020.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07171___7h31FF5lbWw.1_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\07171___7h31FF5lbWw.1_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07171__7h31FF5lbWw.1_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-BDQmaMlb2g-Scene-014.mp4,Pair1\vript\vript\-BDQmaMlb2g-Scene-014.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-BDQmaMlb2g-Scene-014.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00184___2-UK61Str2w.14_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\00184___2-UK61Str2w.14_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00184__2-UK61Str2w.14_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-bvYuskY0ZQ-Scene-014.mp4,Pair1\vript\vript\-bvYuskY0ZQ-Scene-014.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-bvYuskY0ZQ-Scene-014.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-1o0lgzDaig-Scene-046.mp4,Pair1\vript\vript\-1o0lgzDaig-Scene-046.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-1o0lgzDaig-Scene-046.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\007EvOaWFOA-Scene-005.mp4,Pair1\vript\vript\007EvOaWFOA-Scene-005.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_007EvOaWFOA-Scene-005.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-3UrpyzrrB8-Scene-019.mp4,Pair1\vript\vript\-3UrpyzrrB8-Scene-019.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-3UrpyzrrB8-Scene-019.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13026___CYYAIeG_DiY.0_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\13026___CYYAIeG_DiY.0_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_13026__CYYAIeG_DiY.0_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11079___FU0gjrzvGbs.7_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\11079___FU0gjrzvGbs.7_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_11079__FU0gjrzvGbs.7_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10869___EOIkR5KZnWc.14_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\10869___EOIkR5KZnWc.14_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_10869__EOIkR5KZnWc.14_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\073BMGVWan0-Scene-061.mp4,Pair1\vript\vript\073BMGVWan0-Scene-061.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_073BMGVWan0-Scene-061.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11161___ExP65Wf15AY.5_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\11161___ExP65Wf15AY.5_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_11161__ExP65Wf15AY.5_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-023.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-023.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-c88ZCPF10M-Scene-023.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Tznlx878UU-Scene-388.mp4,Pair1\vript\vript\-Tznlx878UU-Scene-388.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-Tznlx878UU-Scene-388.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\047cdginMOo-Scene-010.mp4,Pair1\vript\vript\047cdginMOo-Scene-010.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_047cdginMOo-Scene-010.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03162___1ADYm5M9bUA.4_4.mp4,Pair2\hd_vg_130m\hd_vg_130m\03162___1ADYm5M9bUA.4_4.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03162__1ADYm5M9bUA.4_4.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-gPTO0COLL4-Scene-030.mp4,Pair1\vript\vript\-gPTO0COLL4-Scene-030.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-gPTO0COLL4-Scene-030.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\04197___4M9BITr1zhg.0_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\04197___4M9BITr1zhg.0_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_04197__4M9BITr1zhg.0_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00646___3UkkuZ_tl-M.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\00646___3UkkuZ_tl-M.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00646__3UkkuZ_tl-M.1_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08927___9TeGPKAhJNc.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08927___9TeGPKAhJNc.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08927__9TeGPKAhJNc.3_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13793___ClZUa-Eo4CI.0_6.mp4,Pair2\hd_vg_130m\hd_vg_130m\13793___ClZUa-Eo4CI.0_6.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_13793__ClZUa-Eo4CI.0_6.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-H22U5yUnqM-Scene-046.mp4,Pair1\vript\vript\-H22U5yUnqM-Scene-046.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-H22U5yUnqM-Scene-046.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06697___8l03LGSaOdQ.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\06697___8l03LGSaOdQ.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06697__8l03LGSaOdQ.1_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02576___3BMFb2gc6Ac.4_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02576___3BMFb2gc6Ac.4_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02576__3BMFb2gc6Ac.4_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-kCIAWaqThs-Scene-036.mp4,Pair1\vript\vript\-kCIAWaqThs-Scene-036.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-kCIAWaqThs-Scene-036.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-J74zMyUAno-Scene-005.mp4,Pair1\vript\vript\-J74zMyUAno-Scene-005.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-J74zMyUAno-Scene-005.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13187___GqypISP-XEI.13_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\13187___GqypISP-XEI.13_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_13187__GqypISP-XEI.13_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06344___B9fvzDMC3oQ.6_5.mp4,Pair2\hd_vg_130m\hd_vg_130m\06344___B9fvzDMC3oQ.6_5.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06344__B9fvzDMC3oQ.6_5.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03982___3T_ONJvHlFo.12_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03982___3T_ONJvHlFo.12_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03982__3T_ONJvHlFo.12_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-9SP-lyKWNQ-Scene-015.mp4,Pair1\vript\vript\-9SP-lyKWNQ-Scene-015.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-9SP-lyKWNQ-Scene-015.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10149___BzApShlUaPI.1_4.mp4,Pair2\hd_vg_130m\hd_vg_130m\10149___BzApShlUaPI.1_4.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_10149__BzApShlUaPI.1_4.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08980___BRNIBbiFFXQ.7_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08980___BRNIBbiFFXQ.7_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08980__BRNIBbiFFXQ.7_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10236___CpgJyaRq1GA.27_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\10236___CpgJyaRq1GA.27_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_10236__CpgJyaRq1GA.27_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09500___GqXnQ4yAyLI.5_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\09500___GqXnQ4yAyLI.5_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_09500__GqXnQ4yAyLI.5_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08796___9hYq1QuzB7c.21_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08796___9hYq1QuzB7c.21_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08796__9hYq1QuzB7c.21_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-KOiDt2AOBU-Scene-073.mp4,Pair1\vript\vript\-KOiDt2AOBU-Scene-073.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-KOiDt2AOBU-Scene-073.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-015.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-015.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-c88ZCPF10M-Scene-015.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11034___DGt6AUCBG0k.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\11034___DGt6AUCBG0k.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_11034__DGt6AUCBG0k.3_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03035___1zrpaSDJHgo.12_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\03035___1zrpaSDJHgo.12_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03035__1zrpaSDJHgo.12_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\--tLYgJgFS4-Scene-004.mp4,Pair1\vript\vript\--tLYgJgFS4-Scene-004.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_--tLYgJgFS4-Scene-004.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-A8LKuncijo-Scene-086.mp4,Pair1\vript\vript\-A8LKuncijo-Scene-086.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-A8LKuncijo-Scene-086.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01269___44pzE00hdPA.2_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\01269___44pzE00hdPA.2_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01269__44pzE00hdPA.2_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01025___2UVDYQfMC-E.1_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\01025___2UVDYQfMC-E.1_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01025__2UVDYQfMC-E.1_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-BDQmaMlb2g-Scene-090.mp4,Pair1\vript\vript\-BDQmaMlb2g-Scene-090.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-BDQmaMlb2g-Scene-090.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-48qmeLbPcw-Scene-070.mp4,Pair1\vript\vript\-48qmeLbPcw-Scene-070.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-48qmeLbPcw-Scene-070.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10459___Bs0bXbOv6L8.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\10459___Bs0bXbOv6L8.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_10459__Bs0bXbOv6L8.0_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02937___2QgIQZprmiM.21_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02937___2QgIQZprmiM.21_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02937__2QgIQZprmiM.21_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01199___55nMpX7dCac.13_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\01199___55nMpX7dCac.13_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01199__55nMpX7dCac.13_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01534___0uf1cWmJ5ig.15_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\01534___0uf1cWmJ5ig.15_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01534__0uf1cWmJ5ig.15_1.mp4,0
